time_utc,open,high,low,close,volume
2025-08-11 05:00:00,23742.5,23742.75,23741.5,23742.0,39.0
2025-08-11 05:00:05,23742.0,23742.5,23741.75,23741.75,11.0
2025-08-11 05:00:10,23742.0,23742.75,23742.0,23742.75,16.0
2025-08-11 05:00:15,23742.75,23742.75,23742.75,23742.75,0.0
2025-08-11 05:00:20,23742.75,23743.0,23741.25,23741.25,19.0
2025-08-11 05:00:25,23741.25,23742.0,23741.25,23741.25,13.0
2025-08-11 05:00:30,23741.5,23741.75,23738.0,23738.5,77.0
2025-08-11 05:00:35,23738.5,23739.0,23737.75,23738.5,51.0
2025-08-11 05:00:40,23738.5,23738.5,23737.25,23738.0,37.0
2025-08-11 05:00:45,23738.25,23738.25,23737.5,23738.0,14.0
2025-08-11 05:00:50,23737.5,23739.0,23737.25,23739.0,24.0
2025-08-11 05:00:55,23738.75,23739.25,23738.75,23738.75,16.0
2025-08-11 05:01:00,23738.75,23739.0,23738.0,23738.0,8.0
2025-08-11 05:01:05,23738.5,23739.5,23738.5,23739.5,9.0
2025-08-11 05:01:10,23738.75,23738.75,23738.25,23738.25,12.0
2025-08-11 05:01:15,23738.5,23738.5,23737.5,23737.75,9.0
2025-08-11 05:01:20,23738.25,23739.0,23738.25,23739.0,9.0
2025-08-11 05:01:25,23739.0,23739.0,23739.0,23739.0,0.0
2025-08-11 05:01:30,23738.5,23738.5,23738.0,23738.0,8.0
2025-08-11 05:01:35,23738.25,23739.0,23738.0,23739.0,17.0
2025-08-11 05:01:40,23739.0,23740.25,23738.5,23739.75,39.0
2025-08-11 05:01:45,23740.25,23740.5,23740.0,23740.25,9.0
2025-08-11 05:01:50,23740.5,23740.5,23740.5,23740.5,2.0
2025-08-11 05:01:55,23740.75,23741.0,23740.5,23741.0,27.0
2025-08-11 05:02:00,23741.25,23744.0,23741.25,23744.0,82.0
2025-08-11 05:02:05,23744.0,23744.0,23742.75,23743.25,20.0
2025-08-11 05:02:10,23743.25,23743.25,23742.75,23743.25,19.0
2025-08-11 05:02:15,23743.25,23745.0,23743.25,23744.75,30.0
2025-08-11 05:02:20,23744.75,23744.75,23744.0,23744.5,17.0
2025-08-11 05:02:25,23744.5,23744.5,23744.0,23744.25,10.0
2025-08-11 05:02:30,23744.0,23744.5,23744.0,23744.0,11.0
2025-08-11 05:02:35,23744.0,23744.0,23742.75,23742.75,13.0
2025-08-11 05:02:40,23742.75,23743.25,23742.5,23743.25,11.0
2025-08-11 05:02:45,23743.0,23743.25,23743.0,23743.25,6.0
2025-08-11 05:02:50,23743.25,23743.25,23743.25,23743.25,3.0
2025-08-11 05:02:55,23743.25,23743.25,23742.25,23743.25,10.0
2025-08-11 05:03:00,23743.25,23743.25,23742.5,23743.0,19.0
2025-08-11 05:03:05,23743.0,23743.0,23742.5,23742.75,5.0
2025-08-11 05:03:10,23742.25,23743.5,23742.25,23743.5,12.0
2025-08-11 05:03:15,23743.0,23743.0,23742.25,23742.75,15.0
2025-08-11 05:03:20,23742.5,23742.75,23742.25,23742.25,8.0
