time_utc,open,high,low,close,volume
2025-05-09 00:00:00,20138.75,20140.25,20134.25,20136.0,255.0
2025-05-09 00:00:05,20136.0,20140.5,20134.75,20136.0,71.0
2025-05-09 00:00:10,20136.25,20139.0,20135.25,20138.75,48.0
2025-05-09 00:00:15,20138.5,20138.75,20134.25,20134.25,43.0
2025-05-09 00:00:20,20134.75,20136.75,20134.25,20135.75,40.0
2025-05-09 00:00:25,20135.5,20136.5,20135.5,20135.75,14.0
2025-05-09 00:00:30,20135.25,20137.25,20135.0,20135.0,19.0
2025-05-09 00:00:35,20134.5,20136.0,20133.25,20134.5,103.0
2025-05-09 00:00:40,20134.0,20134.25,20132.75,20133.75,34.0
2025-05-09 00:00:45,20134.5,20135.0,20133.5,20133.75,44.0
2025-05-09 00:00:50,20133.75,20134.25,20131.75,20131.75,27.0
2025-05-09 00:00:55,20131.75,20132.0,20130.0,20130.75,48.0
2025-05-09 00:01:00,20130.25,20132.0,20129.0,20131.25,48.0
2025-05-09 00:01:05,20131.25,20131.5,20130.25,20131.0,16.0
2025-05-09 00:01:10,20131.5,20131.5,20128.0,20128.0,31.0
2025-05-09 00:01:15,20128.0,20128.25,20126.5,20128.0,60.0
2025-05-09 00:01:20,20127.25,20128.0,20125.5,20127.25,51.0
2025-05-09 00:01:25,20127.25,20127.25,20121.5,20123.5,214.0
2025-05-09 00:01:30,20123.25,20125.75,20123.0,20124.5,67.0
2025-05-09 00:01:35,20125.0,20125.5,20123.25,20123.5,88.0
2025-05-09 00:01:40,20123.75,20125.25,20119.75,20121.0,183.0
2025-05-09 00:01:45,20121.5,20122.5,20120.0,20121.5,108.0
2025-05-09 00:01:50,20121.75,20122.25,20120.5,20120.75,39.0
2025-05-09 00:01:55,20121.0,20122.5,20119.75,20121.5,118.0
2025-05-09 00:02:00,20122.0,20122.0,20119.0,20121.0,103.0
2025-05-09 00:02:05,20121.5,20123.25,20120.75,20121.0,41.0
2025-05-09 00:02:10,20121.0,20121.75,20119.5,20119.5,26.0
2025-05-09 00:02:15,20119.75,20119.75,20118.0,20119.5,67.0
2025-05-09 00:02:20,20119.25,20120.5,20119.0,20119.0,28.0
2025-05-09 00:02:25,20119.0,20120.75,20118.75,20120.5,33.0
2025-05-09 00:02:30,20120.25,20121.0,20119.75,20119.75,18.0
2025-05-09 00:02:35,20120.0,20120.5,20119.0,20120.0,42.0
2025-05-09 00:02:40,20120.0,20124.0,20120.0,20124.0,39.0
2025-05-09 00:02:45,20124.0,20124.25,20120.75,20121.0,71.0
2025-05-09 00:02:50,20120.25,20121.25,20120.0,20120.75,25.0
2025-05-09 00:02:55,20121.25,20121.25,20120.5,20121.25,24.0
2025-05-09 00:03:00,20121.25,20126.75,20121.25,20123.5,114.0
2025-05-09 00:03:05,20123.75,20124.0,20122.25,20122.75,25.0
2025-05-09 00:03:10,20122.5,20125.25,20122.25,20125.25,37.0
2025-05-09 00:03:15,20126.0,20127.5,20123.5,20124.75,185.0
2025-05-09 00:03:20,20124.25,20124.5,20123.0,20124.25,25.0
2025-05-09 00:03:25,20123.5,20123.5,20122.25,20122.75,21.0
2025-05-09 00:03:30,20123.0,20127.5,20122.5,20127.5,93.0
2025-05-09 00:03:35,20126.75,20126.75,20125.0,20125.5,21.0
2025-05-09 00:03:40,20124.5,20127.0,20123.75,20126.5,98.0
2025-05-09 00:03:45,20126.5,20131.75,20126.5,20131.25,87.0
2025-05-09 00:03:50,20131.0,20136.5,20131.0,20136.25,98.0
2025-05-09 00:03:55,20136.75,20138.25,20135.75,20137.75,81.0
2025-05-09 00:04:00,20137.5,20139.25,20133.25,20133.25,119.0
2025-05-09 00:04:05,20133.5,20135.5,20130.0,20130.75,117.0
2025-05-09 00:04:10,20130.75,20132.0,20130.0,20130.5,43.0
2025-05-09 00:04:15,20130.0,20134.0,20129.75,20134.0,96.0
2025-05-09 00:04:20,20134.0,20136.0,20133.75,20136.0,31.0
2025-05-09 00:04:25,20136.0,20137.25,20135.75,20136.75,64.0
2025-05-09 00:04:30,20136.25,20137.5,20136.0,20136.75,36.0
2025-05-09 00:04:35,20137.0,20137.25,20133.5,20134.5,94.0
2025-05-09 00:04:40,20134.5,20136.5,20133.75,20135.75,24.0
2025-05-09 00:04:45,20135.75,20135.75,20134.5,20135.25,18.0
2025-05-09 00:04:50,20134.5,20135.5,20134.0,20134.25,21.0
2025-05-09 00:04:55,20133.0,20134.5,20132.25,20134.0,31.0
2025-05-09 00:05:00,20134.25,20134.5,20133.0,20134.25,29.0
2025-05-09 00:05:05,20134.75,20134.75,20132.25,20132.75,38.0
2025-05-09 00:05:10,20132.5,20133.25,20131.5,20132.0,13.0
2025-05-09 00:05:15,20133.0,20133.25,20132.0,20133.25,26.0
2025-05-09 00:05:20,20133.5,20133.5,20132.25,20132.5,22.0
2025-05-09 00:05:25,20133.0,20133.25,20129.75,20129.75,32.0
2025-05-09 00:05:30,20129.5,20130.75,20128.75,20130.5,32.0
2025-05-09 00:05:35,20130.25,20131.5,20130.0,20130.75,12.0
2025-05-09 00:05:40,20130.5,20131.75,20130.0,20130.0,26.0
2025-05-09 00:05:45,20130.0,20130.5,20127.5,20128.25,43.0
2025-05-09 00:05:50,20128.5,20128.75,20125.75,20127.25,49.0
2025-05-09 00:05:55,20127.25,20128.5,20126.75,20128.0,24.0
2025-05-09 00:06:00,20127.75,20128.0,20126.25,20126.75,35.0
2025-05-09 00:06:05,20127.0,20128.0,20126.0,20127.5,27.0
2025-05-09 00:06:10,20128.0,20128.5,20126.75,20128.5,27.0
2025-05-09 00:06:15,20128.0,20128.75,20127.5,20128.5,25.0
2025-05-09 00:06:20,20128.75,20129.0,20127.75,20129.0,21.0
2025-05-09 00:06:25,20128.25,20131.0,20128.0,20130.0,63.0
2025-05-09 00:06:30,20129.75,20130.0,20129.5,20129.5,6.0
2025-05-09 00:06:35,20129.25,20130.5,20128.75,20130.0,14.0
2025-05-09 00:06:40,20129.0,20129.0,20125.25,20125.25,77.0
2025-05-09 00:06:45,20126.25,20126.25,20125.25,20126.0,21.0
2025-05-09 00:06:50,20125.75,20129.0,20125.5,20128.75,52.0
2025-05-09 00:06:55,20128.25,20129.25,20128.25,20129.25,17.0
2025-05-09 00:07:00,20129.0,20130.0,20126.75,20127.0,20.0
2025-05-09 00:07:05,20127.75,20128.75,20127.25,20128.75,16.0
2025-05-09 00:07:10,20129.0,20129.75,20128.25,20129.75,16.0
2025-05-09 00:07:15,20129.25,20132.0,20129.25,20130.25,40.0
2025-05-09 00:07:20,20130.75,20131.0,20130.0,20130.25,17.0
2025-05-09 00:07:25,20131.25,20132.75,20131.0,20132.5,35.0
2025-05-09 00:07:30,20132.5,20133.5,20131.75,20133.5,17.0
2025-05-09 00:07:35,20133.75,20134.0,20131.5,20131.5,23.0
2025-05-09 00:07:40,20131.75,20133.0,20131.0,20132.75,22.0
2025-05-09 00:07:45,20132.5,20132.75,20132.5,20132.5,7.0
2025-05-09 00:07:50,20133.0,20133.75,20133.0,20133.75,9.0
2025-05-09 00:07:55,20133.75,20134.5,20133.25,20134.5,25.0
2025-05-09 00:08:00,20134.0,20134.5,20133.5,20134.25,32.0
2025-05-09 00:08:05,20134.25,20134.5,20134.0,20134.0,12.0
2025-05-09 00:08:10,20133.75,20134.5,20133.75,20134.0,18.0
2025-05-09 00:08:15,20133.75,20136.75,20133.5,20136.25,67.0
2025-05-09 00:08:20,20136.25,20137.75,20135.5,20136.5,51.0
2025-05-09 00:08:25,20136.0,20136.0,20133.75,20133.75,14.0
2025-05-09 00:08:30,20133.5,20133.5,20132.5,20132.75,21.0
2025-05-09 00:08:35,20132.75,20134.0,20132.75,20134.0,16.0
2025-05-09 00:08:40,20133.5,20133.5,20131.75,20132.25,10.0
2025-05-09 00:08:45,20132.75,20132.75,20132.0,20132.25,10.0
2025-05-09 00:08:50,20132.5,20132.5,20131.25,20131.75,16.0
2025-05-09 00:08:55,20132.25,20132.25,20129.25,20129.25,40.0
2025-05-09 00:09:00,20129.0,20129.0,20128.0,20128.5,23.0
2025-05-09 00:09:05,20129.25,20129.25,20126.5,20127.25,18.0
2025-05-09 00:09:10,20128.0,20128.0,20125.25,20125.75,19.0
2025-05-09 00:09:15,20126.0,20126.75,20125.5,20126.25,35.0
2025-05-09 00:09:20,20126.0,20127.5,20126.0,20127.25,29.0
2025-05-09 00:09:25,20127.75,20128.0,20127.0,20127.25,22.0
2025-05-09 00:09:30,20127.25,20127.5,20125.75,20126.0,28.0
2025-05-09 00:09:35,20125.5,20126.25,20125.25,20126.0,21.0
2025-05-09 00:09:40,20125.5,20126.25,20125.25,20126.25,12.0
2025-05-09 00:09:45,20126.75,20127.5,20126.25,20127.5,11.0
2025-05-09 00:09:50,20127.5,20128.0,20127.0,20127.25,20.0
2025-05-09 00:09:55,20127.5,20128.0,20127.25,20127.5,14.0
2025-05-09 00:10:00,20128.0,20129.0,20125.75,20126.0,28.0
2025-05-09 00:10:05,20125.25,20127.5,20125.0,20127.5,15.0
2025-05-09 00:10:10,20127.5,20131.0,20127.5,20129.0,55.0
2025-05-09 00:10:15,20129.0,20129.25,20125.0,20126.0,32.0
2025-05-09 00:10:20,20125.0,20126.0,20124.0,20126.0,30.0
2025-05-09 00:10:25,20126.0,20128.25,20125.75,20127.75,28.0
2025-05-09 00:10:30,20127.0,20127.25,20127.0,20127.0,3.0
2025-05-09 00:10:35,20127.5,20127.75,20127.5,20127.5,6.0
2025-05-09 00:10:40,20127.25,20127.5,20126.5,20126.75,12.0
2025-05-09 00:10:45,20127.25,20128.25,20127.25,20128.25,5.0
2025-05-09 00:10:50,20128.5,20128.5,20128.5,20128.5,1.0
2025-05-09 00:10:55,20128.5,20128.5,20126.25,20127.0,33.0
2025-05-09 00:11:00,20127.75,20128.25,20127.5,20128.25,12.0
2025-05-09 00:11:05,20128.5,20130.0,20127.75,20128.75,43.0
2025-05-09 00:11:10,20128.25,20128.5,20127.5,20127.5,19.0
2025-05-09 00:11:15,20127.75,20127.75,20126.75,20127.0,6.0
2025-05-09 00:11:20,20127.0,20127.0,20123.75,20123.75,29.0
2025-05-09 00:11:25,20124.5,20125.0,20123.75,20123.75,19.0
2025-05-09 00:11:30,20124.0,20125.5,20123.75,20125.5,21.0
2025-05-09 00:11:35,20124.75,20125.5,20124.5,20125.5,17.0
2025-05-09 00:11:40,20125.75,20126.0,20124.0,20124.25,17.0
2025-05-09 00:11:45,20124.0,20124.25,20121.75,20123.5,74.0
2025-05-09 00:11:50,20123.5,20124.0,20122.75,20123.75,29.0
2025-05-09 00:11:55,20123.0,20123.0,20122.0,20122.0,9.0
2025-05-09 00:12:00,20122.75,20123.75,20122.75,20122.75,16.0
2025-05-09 00:12:05,20123.0,20123.0,20122.75,20123.0,5.0
2025-05-09 00:12:10,20122.75,20122.75,20119.75,20122.0,106.0
2025-05-09 00:12:15,20122.5,20122.5,20121.25,20121.25,30.0
2025-05-09 00:12:20,20120.75,20120.75,20112.5,20114.5,349.0
2025-05-09 00:12:25,20114.75,20117.75,20113.75,20117.5,67.0
2025-05-09 00:12:30,20117.25,20118.0,20116.0,20117.5,73.0
2025-05-09 00:12:35,20117.0,20118.75,20116.75,20118.0,35.0
2025-05-09 00:12:40,20118.25,20120.5,20117.75,20120.0,50.0
2025-05-09 00:12:45,20120.25,20121.0,20120.0,20120.5,35.0
2025-05-09 00:12:50,20120.5,20121.5,20119.5,20120.0,46.0
2025-05-09 00:12:55,20119.75,20120.0,20118.5,20119.25,34.0
2025-05-09 00:13:00,20119.5,20120.0,20118.5,20120.0,25.0
2025-05-09 00:13:05,20119.25,20120.25,20119.25,20119.75,15.0
2025-05-09 00:13:10,20120.0,20120.75,20119.25,20120.5,30.0
2025-05-09 00:13:15,20120.5,20121.5,20120.25,20120.75,33.0
2025-05-09 00:13:20,20120.75,20120.75,20117.75,20118.5,29.0
2025-05-09 00:13:25,20117.5,20119.0,20117.5,20118.25,29.0
2025-05-09 00:13:30,20117.5,20119.25,20116.0,20119.25,50.0
2025-05-09 00:13:35,20119.75,20120.25,20119.25,20119.75,11.0
2025-05-09 00:13:40,20119.75,20121.25,20119.75,20121.0,20.0
2025-05-09 00:13:45,20120.25,20120.75,20120.0,20120.0,17.0
2025-05-09 00:13:50,20120.0,20120.0,20119.5,20120.0,19.0
2025-05-09 00:13:55,20120.0,20120.0,20119.25,20119.25,5.0
2025-05-09 00:14:00,20119.5,20122.5,20119.25,20121.75,36.0
2025-05-09 00:14:05,20121.5,20122.25,20121.0,20121.5,21.0
2025-05-09 00:14:10,20121.25,20121.75,20121.25,20121.75,19.0
2025-05-09 00:14:15,20121.5,20121.5,20119.5,20119.5,47.0
2025-05-09 00:14:20,20119.75,20120.75,20119.25,20120.75,19.0
2025-05-09 00:14:25,20120.5,20121.5,20120.5,20120.75,9.0
2025-05-09 00:14:30,20120.5,20121.25,20119.75,20120.75,18.0
2025-05-09 00:14:35,20120.5,20121.25,20120.25,20121.0,11.0
2025-05-09 00:14:40,20121.0,20121.5,20120.5,20121.25,11.0
2025-05-09 00:14:45,20121.0,20121.5,20121.0,20121.25,6.0
2025-05-09 00:14:50,20121.25,20121.25,20118.5,20118.5,12.0
2025-05-09 00:14:55,20118.0,20118.5,20116.75,20117.25,20.0
2025-05-09 00:15:00,20117.0,20118.75,20116.25,20118.75,60.0
2025-05-09 00:15:05,20119.75,20120.75,20117.5,20117.5,46.0
2025-05-09 00:15:10,20117.25,20118.25,20117.0,20117.75,20.0
2025-05-09 00:15:15,20117.75,20118.0,20117.75,20118.0,5.0
2025-05-09 00:15:20,20117.75,20118.25,20116.5,20116.5,23.0
2025-05-09 00:15:25,20117.25,20117.5,20115.25,20115.5,34.0
2025-05-09 00:15:30,20115.25,20115.5,20114.0,20114.5,55.0
2025-05-09 00:15:35,20114.75,20115.0,20114.25,20114.25,22.0
2025-05-09 00:15:40,20115.0,20118.0,20115.0,20118.0,56.0
2025-05-09 00:15:45,20118.75,20120.0,20118.25,20120.0,42.0
2025-05-09 00:15:50,20120.0,20120.25,20119.0,20119.0,12.0
2025-05-09 00:15:55,20119.25,20120.75,20119.25,20120.5,22.0
2025-05-09 00:16:00,20120.25,20120.25,20118.75,20119.75,45.0
2025-05-09 00:16:05,20119.5,20119.5,20119.0,20119.0,9.0
2025-05-09 00:16:10,20119.0,20119.75,20118.0,20119.25,32.0
2025-05-09 00:16:15,20119.75,20120.75,20119.75,20119.75,14.0
2025-05-09 00:16:20,20120.25,20120.5,20119.5,20120.5,8.0
2025-05-09 00:16:25,20120.5,20120.5,20117.5,20118.5,19.0
2025-05-09 00:16:30,20118.75,20119.0,20118.0,20119.0,7.0
2025-05-09 00:16:35,20118.5,20120.5,20118.5,20120.5,13.0
2025-05-09 00:16:40,20119.5,20120.75,20119.25,20120.0,15.0
2025-05-09 00:16:45,20119.5,20120.5,20119.5,20120.25,11.0
2025-05-09 00:16:50,20120.5,20122.5,20117.75,20117.75,27.0
2025-05-09 00:16:55,20118.0,20119.25,20117.75,20117.75,26.0
2025-05-09 00:17:00,20118.0,20118.0,20114.75,20115.75,50.0
2025-05-09 00:17:05,20115.25,20116.75,20115.0,20116.25,15.0
2025-05-09 00:17:10,20116.0,20118.75,20115.75,20118.0,26.0
2025-05-09 00:17:15,20117.75,20119.25,20115.75,20116.0,36.0
2025-05-09 00:17:20,20116.5,20117.0,20113.0,20113.5,71.0
2025-05-09 00:17:25,20112.75,20114.0,20111.25,20114.0,91.0
2025-05-09 00:17:30,20114.75,20115.25,20112.5,20114.0,47.0
2025-05-09 00:17:35,20113.75,20115.5,20113.5,20114.75,33.0
2025-05-09 00:17:40,20114.25,20115.0,20113.75,20114.0,36.0
2025-05-09 00:17:45,20114.25,20114.5,20112.75,20113.0,19.0
2025-05-09 00:17:50,20113.5,20115.25,20113.5,20114.5,27.0
2025-05-09 00:17:55,20114.25,20118.0,20114.0,20117.0,21.0
2025-05-09 00:18:00,20117.75,20118.0,20117.0,20117.5,28.0
